file_id,date,venue,weather_hour,temperature,humidity,cloud_cover,wind_speed,precipitation
980921,2016-04-17,"M Chinnaswamy Stadium, Bengaluru",19,31.3,30,40,10.9,0.0
980919,2016-04-17,"PCA Stadium, Mohali",15,37.8,15,63,8.0,0.0
980923,2016-04-18,"Rajiv Gandhi Intl Stadium, Hyderabad",19,34.5,29,55,8.4,0.0
980925,2016-04-19,"PCA Stadium, Mohali",19,30.2,31,31,8.1,0.0
980927,2016-04-20,"Wankhede Stadium, Mumbai",19,28.6,70,26,11.6,0.0
980929,2016-04-21,Saurashtra Cricket Association Stadium,19,30.4,33,0,14.8,0.0
980931,2016-04-22,Maharashtra Cricket Association Stadium,19,27.4,38,0,15.2,0.0
980933,2016-04-23,"Arun Jaitley Stadium, Delhi",15,36.6,10,0,17.8,0.0
980935,2016-04-23,"Rajiv Gandhi Intl Stadium, Hyderabad",19,36.3,17,6,8.0,0.0
980937,2016-04-24,Saurashtra Cricket Association Stadium,15,37.0,20,27,8.4,0.0
980939,2016-04-24,Maharashtra Cricket Association Stadium,19,27.5,50,0,13.6,0.0
980941,2016-04-25,"PCA Stadium, Mohali",19,30.7,13,0,10.4,0.0
980943,2016-04-26,"Rajiv Gandhi Intl Stadium, Hyderabad",19,34.5,30,29,9.4,0.0
980945,2016-04-27,"Arun Jaitley Stadium, Delhi",19,32.4,18,21,11.5,0.0
980947,2016-04-28,"Wankhede Stadium, Mumbai",19,29.3,75,69,10.3,0.0
980949,2016-04-29,Maharashtra Cricket Association Stadium,19,30.3,45,1,16.6,0.0
980953,2016-04-30,"Rajiv Gandhi Intl Stadium, Hyderabad",19,33.1,33,66,5.9,0.0
980951,2016-04-30,"Arun Jaitley Stadium, Delhi",15,39.9,9,0,10.9,0.0
980955,2016-05-01,Saurashtra Cricket Association Stadium,15,39.9,17,80,18.8,0.0
980957,2016-05-01,Maharashtra Cricket Association Stadium,19,29.4,50,0,18.4,0.0
980959,2016-05-02,"M Chinnaswamy Stadium, Bengaluru",19,28.1,52,76,6.0,0.0
980961,2016-05-03,Saurashtra Cricket Association Stadium,19,33.0,42,0,14.8,0.0
980963,2016-05-04,"Eden Gardens, Kolkata",19,29.1,80,42,5.4,0.0
980965,2016-05-05,"Arun Jaitley Stadium, Delhi",19,28.7,52,100,6.9,0.8
980967,2016-05-06,"Rajiv Gandhi Intl Stadium, Hyderabad",19,30.8,49,16,6.6,0.0
980969,2016-05-07,"M Chinnaswamy Stadium, Bengaluru",15,31.8,44,95,1.4,0.0
980971,2016-05-07,"PCA Stadium, Mohali",19,32.1,30,42,7.4,0.0
980973,2016-05-08,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,15,33.9,55,29,17.3,0.2
980975,2016-05-08,"Eden Gardens, Kolkata",19,29.3,75,100,11.2,0.0
980977,2016-05-09,"PCA Stadium, Mohali",19,32.2,38,94,2.3,0.0
980979,2016-05-10,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,19,30.3,72,11,15.9,0.0
980981,2016-05-11,"M Chinnaswamy Stadium, Bengaluru",19,27.1,53,96,4.7,0.0
980983,2016-05-12,"Rajiv Gandhi Intl Stadium, Hyderabad",19,32.7,41,21,5.8,0.0
980985,2016-05-13,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,19,30.7,78,8,19.0,0.0
980989,2016-05-14,"Eden Gardens, Kolkata",19,30.3,75,41,18.7,0.0
980987,2016-05-14,"M Chinnaswamy Stadium, Bengaluru",15,32.7,41,91,10.2,0.0
980993,2016-05-15,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,19,30.2,78,1,17.8,0.0
980991,2016-05-15,"PCA Stadium, Mohali",15,40.5,11,82,17.3,0.0
980995,2016-05-16,"Eden Gardens, Kolkata",19,30.4,72,91,21.5,0.0
980997,2016-05-17,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,19,29.5,78,100,14.8,0.0
980999,2016-05-18,"M Chinnaswamy Stadium, Bengaluru",19,23.1,91,100,11.8,1.0
981001,2016-05-19,Green Park,19,36.6,32,2,12.6,0.0
981003,2016-05-20,Shaheed Veer Narayan Singh International Stadium,19,36.7,30,100,6.9,0.0
981005,2016-05-21,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,15,33.7,70,0,20.8,0.0
981007,2016-05-21,Green Park,19,36.5,39,78,14.0,0.0
981009,2016-05-22,"Eden Gardens, Kolkata",15,33.9,62,45,6.6,0.0
981011,2016-05-22,Shaheed Veer Narayan Singh International Stadium,19,38.6,19,16,9.3,0.0
981013,2016-05-24,"M Chinnaswamy Stadium, Bengaluru",19,28.3,48,38,11.6,0.0
981015,2016-05-25,"Arun Jaitley Stadium, Delhi",19,31.1,51,16,4.6,0.0
981017,2016-05-27,"Arun Jaitley Stadium, Delhi",19,36.5,30,0,10.3,0.0
981019,2016-05-29,"M Chinnaswamy Stadium, Bengaluru",19,23.9,81,19,9.9,0.0
1082591,2017-04-05,"Rajiv Gandhi Intl Stadium, Hyderabad",19,30.5,46,44,12.6,0.0
1082592,2017-04-06,Maharashtra Cricket Association Stadium,19,27.6,50,0,14.1,0.0
1082593,2017-04-07,Saurashtra Cricket Association Stadium,19,27.4,16,0,12.0,0.0
1082594,2017-04-08,"Holkar Stadium, Indore",15,35.7,8,0,7.4,0.0
1082595,2017-04-08,"M Chinnaswamy Stadium, Bengaluru",19,29.1,36,65,4.9,0.0
1082597,2017-04-09,"Wankhede Stadium, Mumbai",19,28.9,58,0,18.7,0.0
1082596,2017-04-09,"Rajiv Gandhi Intl Stadium, Hyderabad",15,36.8,23,24,7.0,0.3
1082598,2017-04-10,"Holkar Stadium, Indore",19,27.5,11,0,9.1,0.0
1082599,2017-04-11,Maharashtra Cricket Association Stadium,19,29.9,35,2,15.3,0.0
1082600,2017-04-12,"Wankhede Stadium, Mumbai",19,27.8,76,1,6.2,0.0
1082601,2017-04-13,"Eden Gardens, Kolkata",19,28.9,63,7,13.0,0.0
1082602,2017-04-14,"M Chinnaswamy Stadium, Bengaluru",15,34.8,14,95,14.5,0.0
1082603,2017-04-14,Saurashtra Cricket Association Stadium,19,33.8,10,0,15.8,0.0
1082604,2017-04-15,"Eden Gardens, Kolkata",15,33.1,44,67,23.1,0.0
1082605,2017-04-15,"Arun Jaitley Stadium, Delhi",19,34.6,17,0,11.3,0.0
1082606,2017-04-16,"Wankhede Stadium, Mumbai",15,32.4,42,0,27.0,0.0
1082607,2017-04-16,"M Chinnaswamy Stadium, Bengaluru",19,29.0,33,57,8.4,0.0
1082608,2017-04-17,"Arun Jaitley Stadium, Delhi",15,41.2,15,0,12.2,0.0
1082609,2017-04-17,"Rajiv Gandhi Intl Stadium, Hyderabad",19,32.0,19,9,10.8,0.0
1082610,2017-04-18,Saurashtra Cricket Association Stadium,19,31.0,34,0,14.0,0.0
1082611,2017-04-19,"Rajiv Gandhi Intl Stadium, Hyderabad",19,31.1,27,12,8.5,0.0
1082612,2017-04-20,"Holkar Stadium, Indore",19,33.2,21,0,15.5,0.0
1082613,2017-04-21,"Eden Gardens, Kolkata",19,29.1,80,88,18.1,0.1
1082614,2017-04-22,"Wankhede Stadium, Mumbai",15,29.6,68,38,17.9,0.0
1082615,2017-04-22,Maharashtra Cricket Association Stadium,19,27.5,47,0,15.5,0.0
1082617,2017-04-23,"Eden Gardens, Kolkata",19,29.0,83,47,11.4,0.3
1082616,2017-04-23,Saurashtra Cricket Association Stadium,15,36.8,18,0,21.7,0.0
1082618,2017-04-24,"Wankhede Stadium, Mumbai",19,27.7,76,7,11.5,0.0
1082620,2017-04-26,Maharashtra Cricket Association Stadium,19,28.0,60,0,15.3,0.0
1082621,2017-04-27,"M Chinnaswamy Stadium, Bengaluru",19,28.7,43,61,6.9,0.0
1082622,2017-04-28,"Eden Gardens, Kolkata",15,29.5,78,62,7.0,11.0
1082623,2017-04-28,"PCA Stadium, Mohali",19,29.2,25,6,10.4,0.0
1082624,2017-04-29,Maharashtra Cricket Association Stadium,19,28.6,39,2,15.0,0.0
1082626,2017-04-30,"PCA Stadium, Mohali",15,31.9,23,57,5.4,0.0
1082627,2017-04-30,"Rajiv Gandhi Intl Stadium, Hyderabad",19,28.5,43,10,5.6,0.0
1082628,2017-05-01,"Wankhede Stadium, Mumbai",15,30.0,67,1,24.0,0.0
1082629,2017-05-01,Maharashtra Cricket Association Stadium,19,27.1,59,0,14.5,0.0
1082630,2017-05-02,"Arun Jaitley Stadium, Delhi",19,33.8,20,94,12.1,0.0
1082631,2017-05-03,"Eden Gardens, Kolkata",19,29.8,70,31,12.6,0.0
1082632,2017-05-04,"Arun Jaitley Stadium, Delhi",19,33.0,20,60,14.1,0.0
1082633,2017-05-05,"M Chinnaswamy Stadium, Bengaluru",19,28.5,46,32,9.3,0.0
1082635,2017-05-06,"Arun Jaitley Stadium, Delhi",19,35.6,20,93,13.5,0.0
1082634,2017-05-06,"Rajiv Gandhi Intl Stadium, Hyderabad",15,34.8,31,76,4.8,0.0
1082637,2017-05-07,"PCA Stadium, Mohali",19,34.2,18,99,10.5,0.0
1082636,2017-05-07,"M Chinnaswamy Stadium, Bengaluru",15,33.0,32,27,8.2,0.0
1082638,2017-05-08,"Rajiv Gandhi Intl Stadium, Hyderabad",19,32.2,35,97,4.1,0.0
1082639,2017-05-09,"PCA Stadium, Mohali",19,31.6,34,87,6.9,0.0
1082640,2017-05-10,Green Park,19,33.5,38,74,4.0,0.0
1082641,2017-05-11,"Wankhede Stadium, Mumbai",19,28.7,84,3,16.5,0.0
1082642,2017-05-12,"Arun Jaitley Stadium, Delhi",19,31.5,48,3,7.2,0.0
1082643,2017-05-13,Green Park,15,40.6,17,16,22.4,0.0
1082644,2017-05-13,"Eden Gardens, Kolkata",19,30.0,70,21,11.9,0.0
1082645,2017-05-14,Maharashtra Cricket Association Stadium,15,32.5,45,95,19.5,0.0
1082646,2017-05-14,"Arun Jaitley Stadium, Delhi",19,36.0,21,0,13.6,0.0
1082647,2017-05-16,"Wankhede Stadium, Mumbai",19,29.0,82,0,15.1,0.0
1082648,2017-05-17,"M Chinnaswamy Stadium, Bengaluru",19,24.4,73,90,16.7,0.2
1082649,2017-05-19,"M Chinnaswamy Stadium, Bengaluru",19,25.5,71,23,5.8,0.0
1082650,2017-05-21,"Rajiv Gandhi Intl Stadium, Hyderabad",19,35.9,20,17,4.3,0.0
1136561,2018-04-07,"Wankhede Stadium, Mumbai",19,27.6,79,10,12.5,0.0
1136562,2018-04-08,"PCA Stadium, Mohali",15,30.0,38,99,4.6,0.0
1136563,2018-04-08,"Eden Gardens, Kolkata",19,27.0,63,86,8.4,0.0
1136564,2018-04-09,"Rajiv Gandhi Intl Stadium, Hyderabad",19,25.8,60,14,4.3,0.0
1136565,2018-04-10,"MA Chidambaram Stadium, Chennai",19,28.6,78,10,15.1,0.0
1136566,2018-04-11,"Sawai Mansingh Stadium, Jaipur",19,28.5,36,70,13.5,0.0
1136567,2018-04-12,"Rajiv Gandhi Intl Stadium, Hyderabad",19,29.1,46,11,3.6,0.0
1136568,2018-04-13,"M Chinnaswamy Stadium, Bengaluru",19,27.5,40,92,10.6,0.0
1136569,2018-04-14,"Wankhede Stadium, Mumbai",15,30.3,64,2,21.5,0.0
1136570,2018-04-14,"Eden Gardens, Kolkata",19,28.2,83,45,16.6,0.0
1136571,2018-04-15,"M Chinnaswamy Stadium, Bengaluru",15,32.7,29,59,11.6,0.0
1136572,2018-04-15,"PCA Stadium, Mohali",19,27.4,30,81,7.6,0.0
1136573,2018-04-16,"Eden Gardens, Kolkata",19,28.4,79,2,10.4,0.0
1136574,2018-04-17,"Wankhede Stadium, Mumbai",19,29.1,88,39,16.1,0.0
1136575,2018-04-18,"Sawai Mansingh Stadium, Jaipur",19,32.0,17,0,13.3,0.0
1136576,2018-04-19,"PCA Stadium, Mohali",19,28.6,28,17,10.1,0.0
1136577,2018-04-20,Maharashtra Cricket Association Stadium,19,27.6,49,0,12.3,0.0
1136579,2018-04-21,"M Chinnaswamy Stadium, Bengaluru",19,27.8,50,85,4.3,0.0
1136578,2018-04-21,"Eden Gardens, Kolkata",15,33.7,61,27,21.9,0.0
1136580,2018-04-22,"Rajiv Gandhi Intl Stadium, Hyderabad",15,37.0,27,47,2.2,0.0
1136581,2018-04-22,"Sawai Mansingh Stadium, Jaipur",19,29.4,11,0,12.9,0.0
1136582,2018-04-23,"Arun Jaitley Stadium, Delhi",19,30.8,19,0,6.7,0.0
1136583,2018-04-24,"Wankhede Stadium, Mumbai",19,28.5,75,1,15.3,0.0
1136584,2018-04-25,"M Chinnaswamy Stadium, Bengaluru",19,25.4,69,73,10.1,0.0
1136585,2018-04-26,"Rajiv Gandhi Intl Stadium, Hyderabad",19,31.1,39,25,2.9,0.0
1136586,2018-04-27,"Arun Jaitley Stadium, Delhi",19,30.8,47,7,17.2,0.0
1136587,2018-04-28,Maharashtra Cricket Association Stadium,19,28.4,60,1,16.2,0.0
1136588,2018-04-29,"Sawai Mansingh Stadium, Jaipur",15,40.8,12,7,13.2,0.0
1136589,2018-04-29,"M Chinnaswamy Stadium, Bengaluru",19,27.5,51,54,8.1,0.0
1136590,2018-04-30,Maharashtra Cricket Association Stadium,19,27.2,56,0,15.2,0.0
1136591,2018-05-01,"M Chinnaswamy Stadium, Bengaluru",19,27.6,55,45,9.4,0.0
1136592,2018-05-02,"Arun Jaitley Stadium, Delhi",19,24.0,80,100,22.6,2.5
1136593,2018-05-03,"Eden Gardens, Kolkata",19,26.9,81,4,10.5,0.0
1136594,2018-05-04,"Holkar Stadium, Indore",19,33.8,23,2,12.5,0.0
1136596,2018-05-05,"Rajiv Gandhi Intl Stadium, Hyderabad",19,31.2,37,20,7.3,0.0
1136595,2018-05-05,Maharashtra Cricket Association Stadium,15,37.8,21,27,16.5,0.0
1136597,2018-05-06,"Wankhede Stadium, Mumbai",15,31.2,66,1,19.1,0.0
1136598,2018-05-06,"Holkar Stadium, Indore",19,35.2,18,2,18.4,0.0
1136599,2018-05-07,"Rajiv Gandhi Intl Stadium, Hyderabad",19,33.2,35,27,2.9,0.0
1136600,2018-05-08,"Sawai Mansingh Stadium, Jaipur",19,30.4,26,39,6.2,0.0
1136601,2018-05-09,"Eden Gardens, Kolkata",19,30.0,81,19,13.6,0.0
1136602,2018-05-10,"Arun Jaitley Stadium, Delhi",19,32.7,31,0,12.1,0.0
1136603,2018-05-11,"Sawai Mansingh Stadium, Jaipur",19,35.5,14,16,8.0,0.0
1136604,2018-05-12,"Holkar Stadium, Indore",15,38.9,13,57,22.1,0.0
1136605,2018-05-12,"Arun Jaitley Stadium, Delhi",19,30.4,50,70,12.6,0.1
1136606,2018-05-13,Maharashtra Cricket Association Stadium,15,36.3,20,65,15.6,0.0
1136607,2018-05-13,"Wankhede Stadium, Mumbai",19,29.3,80,1,18.4,0.0
1136608,2018-05-14,"Holkar Stadium, Indore",19,34.1,18,9,15.3,0.0
1136609,2018-05-15,"Eden Gardens, Kolkata",19,28.0,81,29,14.0,0.0
1136610,2018-05-16,"Wankhede Stadium, Mumbai",19,29.0,78,12,18.2,0.0
1136611,2018-05-17,"M Chinnaswamy Stadium, Bengaluru",19,26.5,58,86,6.0,0.0
1136612,2018-05-18,"Arun Jaitley Stadium, Delhi",19,33.0,35,0,9.3,0.0
1136613,2018-05-19,"Sawai Mansingh Stadium, Jaipur",15,40.2,12,0,7.3,0.0
1136614,2018-05-19,"Rajiv Gandhi Intl Stadium, Hyderabad",19,31.5,33,57,6.1,0.0
1136615,2018-05-20,"Arun Jaitley Stadium, Delhi",15,40.3,14,0,13.6,0.0
1136616,2018-05-20,Maharashtra Cricket Association Stadium,19,28.0,64,4,21.9,0.0
1136617,2018-05-22,"Wankhede Stadium, Mumbai",19,29.2,76,2,12.3,0.0
1136618,2018-05-23,"Eden Gardens, Kolkata",19,28.4,79,96,14.6,0.0
1136619,2018-05-25,"Eden Gardens, Kolkata",19,29.2,78,8,22.2,0.0
1136620,2018-05-27,"Wankhede Stadium, Mumbai",19,29.8,81,9,14.4,0.0
1175356,2019-03-23,"MA Chidambaram Stadium, Chennai",19,27.5,83,0,16.6,0.0
1175357,2019-03-24,"Eden Gardens, Kolkata",15,32.7,25,0,3.7,0.0
1175358,2019-03-24,"Wankhede Stadium, Mumbai",19,29.4,47,0,24.8,0.0
1175359,2019-03-25,"Sawai Mansingh Stadium, Jaipur",19,25.5,32,36,16.4,0.0
1175360,2019-03-26,"Arun Jaitley Stadium, Delhi",19,24.2,52,0,8.7,0.0
1175361,2019-03-27,"Eden Gardens, Kolkata",19,26.0,72,3,6.6,0.0
1175362,2019-03-28,"M Chinnaswamy Stadium, Bengaluru",19,28.8,23,16,7.9,0.0
1175363,2019-03-29,"Rajiv Gandhi Intl Stadium, Hyderabad",19,30.6,31,1,8.0,0.0
1175364,2019-03-30,"PCA Stadium, Mohali",19,26.3,32,29,16.6,0.0
1175367,2019-03-31,"MA Chidambaram Stadium, Chennai",19,28.4,86,0,21.5,0.0
1175366,2019-03-31,"Rajiv Gandhi Intl Stadium, Hyderabad",15,37.5,19,89,13.0,0.0
1175368,2019-04-01,"PCA Stadium, Mohali",19,24.4,46,0,12.2,0.0
1175369,2019-04-02,"Sawai Mansingh Stadium, Jaipur",19,28.4,17,0,9.1,0.0
1175370,2019-04-03,"Wankhede Stadium, Mumbai",19,26.6,87,1,14.3,0.0
1175371,2019-04-04,"Arun Jaitley Stadium, Delhi",19,31.1,33,0,9.7,0.0
1175372,2019-04-05,"M Chinnaswamy Stadium, Bengaluru",19,29.6,23,21,13.4,0.0
1178393,2019-04-06,"MA Chidambaram Stadium, Chennai",15,31.6,60,4,22.1,0.0
1178394,2019-04-06,"Rajiv Gandhi Intl Stadium, Hyderabad",19,31.5,29,18,7.8,0.0
1178395,2019-04-07,"M Chinnaswamy Stadium, Bengaluru",15,35.1,16,55,10.7,0.0
1178396,2019-04-07,"Sawai Mansingh Stadium, Jaipur",19,30.9,30,56,7.2,0.0
1178397,2019-04-08,"PCA Stadium, Mohali",19,24.9,56,7,9.8,0.0
1178398,2019-04-09,"MA Chidambaram Stadium, Chennai",19,29.0,83,32,19.5,0.0
1178399,2019-04-10,"Wankhede Stadium, Mumbai",19,27.4,85,0,15.7,0.0
1178400,2019-04-11,"Sawai Mansingh Stadium, Jaipur",19,32.5,22,8,18.0,0.0
1178401,2019-04-12,"Eden Gardens, Kolkata",19,28.5,81,43,13.2,0.0
1178403,2019-04-13,"PCA Stadium, Mohali",19,27.0,45,77,9.2,0.0
1178402,2019-04-13,"Wankhede Stadium, Mumbai",15,33.4,44,0,27.8,0.0
1178404,2019-04-14,"Eden Gardens, Kolkata",15,34.6,58,44,14.1,0.0
1178405,2019-04-14,"Rajiv Gandhi Intl Stadium, Hyderabad",19,31.2,30,21,7.4,0.0
1178406,2019-04-15,"Wankhede Stadium, Mumbai",19,28.8,75,0,11.9,0.0
1178407,2019-04-16,"PCA Stadium, Mohali",19,24.1,53,100,8.6,0.0
1178408,2019-04-17,"Rajiv Gandhi Intl Stadium, Hyderabad",19,31.0,39,19,4.7,0.0
1178409,2019-04-18,"Arun Jaitley Stadium, Delhi",19,24.3,65,23,7.3,0.0
1178410,2019-04-19,"Eden Gardens, Kolkata",19,27.2,76,8,6.6,0.0
1178411,2019-04-20,"Sawai Mansingh Stadium, Jaipur",15,33.1,25,0,7.7,0.0
1178412,2019-04-20,"Arun Jaitley Stadium, Delhi",19,29.4,35,8,6.1,0.0
1178413,2019-04-21,"Rajiv Gandhi Intl Stadium, Hyderabad",15,36.6,22,29,4.7,0.0
1178414,2019-04-21,"M Chinnaswamy Stadium, Bengaluru",19,28.4,50,64,5.6,0.0
1178415,2019-04-22,"Sawai Mansingh Stadium, Jaipur",19,33.5,15,8,11.9,0.0
1178416,2019-04-23,"MA Chidambaram Stadium, Chennai",19,29.5,78,8,12.7,0.0
1178417,2019-04-24,"M Chinnaswamy Stadium, Bengaluru",19,27.9,37,37,10.2,0.0
1178418,2019-04-25,"Eden Gardens, Kolkata",19,28.6,74,2,14.2,0.0
1178419,2019-04-26,"MA Chidambaram Stadium, Chennai",19,29.6,81,95,20.3,0.0
1178420,2019-04-27,"Sawai Mansingh Stadium, Jaipur",19,34.6,15,0,7.6,0.0
1178421,2019-04-28,"Arun Jaitley Stadium, Delhi",15,40.9,7,0,24.7,0.0
1178422,2019-04-28,"Eden Gardens, Kolkata",19,29.1,81,3,21.2,0.0
1178423,2019-04-29,"Rajiv Gandhi Intl Stadium, Hyderabad",19,33.3,33,21,6.1,0.0
1178425,2019-05-01,"MA Chidambaram Stadium, Chennai",19,30.1,75,100,14.2,0.0
1178427,2019-05-03,"PCA Stadium, Mohali",19,29.9,21,1,15.0,0.0
1178428,2019-05-04,"Arun Jaitley Stadium, Delhi",15,38.0,9,0,23.1,0.0
1178429,2019-05-04,"M Chinnaswamy Stadium, Bengaluru",19,28.5,41,99,5.8,0.0
1178430,2019-05-05,"PCA Stadium, Mohali",15,36.5,12,5,26.0,0.0
1178431,2019-05-05,"Wankhede Stadium, Mumbai",19,28.0,78,0,14.2,0.0
1181764,2019-05-07,"MA Chidambaram Stadium, Chennai",19,30.2,83,96,28.2,0.0
1181766,2019-05-08,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,19,29.3,89,31,11.5,0.0
1181767,2019-05-10,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,19,29.5,86,31,14.8,0.0
1181768,2019-05-12,"Rajiv Gandhi Intl Stadium, Hyderabad",19,32.2,34,35,5.7,0.0
1216492,2020-09-19,"Sheikh Zayed Stadium, Abu Dhabi",19,33.2,61,0,25.4,0.0
1216534,2020-09-21,Dubai International Cricket Stadium,19,32.7,66,0,18.5,0.0
1216496,2020-09-22,Sharjah Cricket Stadium,19,33.3,61,0,16.1,0.0
1216508,2020-09-23,"Sheikh Zayed Stadium, Abu Dhabi",19,33.0,70,0,24.7,0.0
1216510,2020-09-24,Dubai International Cricket Stadium,19,32.7,71,0,16.6,0.0
1216539,2020-09-25,Dubai International Cricket Stadium,19,32.9,59,0,19.7,0.0
1216545,2020-09-26,"Sheikh Zayed Stadium, Abu Dhabi",19,32.4,70,0,21.9,0.0
1216527,2020-09-27,Sharjah Cricket Stadium,19,31.6,70,0,16.1,0.0
1216532,2020-09-29,"Sheikh Zayed Stadium, Abu Dhabi",19,33.5,51,0,18.7,0.0
1216504,2020-09-30,Dubai International Cricket Stadium,19,33.6,44,0,15.5,0.0
1216503,2020-10-01,"Sheikh Zayed Stadium, Abu Dhabi",19,33.8,35,0,15.1,0.0
1216516,2020-10-02,Dubai International Cricket Stadium,19,32.0,69,0,17.1,0.0
1216515,2020-10-03,Sharjah Cricket Stadium,19,31.4,68,2,17.1,0.0
1216514,2020-10-03,"Sheikh Zayed Stadium, Abu Dhabi",15,34.8,48,0,18.9,0.0
1216538,2020-10-04,Sharjah Cricket Stadium,19,32.0,66,3,20.0,0.0
1216513,2020-10-04,Dubai International Cricket Stadium,15,34.7,45,13,20.9,0.0
1216519,2020-10-05,Dubai International Cricket Stadium,19,32.5,58,0,21.3,0.0
1216511,2020-10-06,"Sheikh Zayed Stadium, Abu Dhabi",19,32.7,58,0,21.4,0.0
1216501,2020-10-07,"Sheikh Zayed Stadium, Abu Dhabi",19,32.8,61,0,24.1,0.0
1216542,2020-10-08,Dubai International Cricket Stadium,19,32.3,64,1,21.9,0.0
1216500,2020-10-09,Sharjah Cricket Stadium,19,31.9,62,10,18.6,0.0
1216523,2020-10-10,"Sheikh Zayed Stadium, Abu Dhabi",15,34.7,35,0,26.6,0.0
1216525,2020-10-10,Dubai International Cricket Stadium,19,32.3,44,1,20.0,0.0
1216529,2020-10-11,"Sheikh Zayed Stadium, Abu Dhabi",19,31.2,50,1,21.7,0.0
1216507,2020-10-11,Dubai International Cricket Stadium,15,33.5,48,0,22.5,0.0
1216540,2020-10-12,Sharjah Cricket Stadium,19,32.0,57,1,18.1,0.0
1216528,2020-10-13,Dubai International Cricket Stadium,19,31.4,52,0,25.8,0.0
1216543,2020-10-14,Dubai International Cricket Stadium,19,30.8,43,0,21.3,0.0
1216531,2020-10-15,Sharjah Cricket Stadium,19,30.8,40,0,23.3,0.0
1216526,2020-10-16,"Sheikh Zayed Stadium, Abu Dhabi",19,30.7,40,0,20.3,0.0
1216509,2020-10-17,Sharjah Cricket Stadium,15,34.0,25,0,16.2,0.0
1216522,2020-10-17,Dubai International Cricket Stadium,19,30.5,44,0,20.0,0.0
1216533,2020-10-19,"Sheikh Zayed Stadium, Abu Dhabi",19,29.5,56,0,21.4,0.0
1216546,2020-10-20,Dubai International Cricket Stadium,19,29.4,57,0,16.9,0.0
1216494,2020-10-21,"Sheikh Zayed Stadium, Abu Dhabi",19,30.2,47,0,17.5,0.0
1216518,2020-10-22,Dubai International Cricket Stadium,19,29.5,61,0,14.6,0.0
1216521,2020-10-23,Sharjah Cricket Stadium,19,28.8,58,0,16.7,0.0
1216497,2020-10-24,"Sheikh Zayed Stadium, Abu Dhabi",15,35.6,12,0,11.8,0.0
1216498,2020-10-24,Dubai International Cricket Stadium,19,29.8,54,0,18.1,0.0
1216544,2020-10-25,Dubai International Cricket Stadium,19,29.7,51,0,18.9,0.0
1216541,2020-10-25,"Sheikh Zayed Stadium, Abu Dhabi",15,35.2,12,0,11.8,0.0
1216520,2020-10-26,Sharjah Cricket Stadium,19,28.6,55,0,17.0,0.0
1216524,2020-10-27,Dubai International Cricket Stadium,19,28.8,37,0,13.5,0.0
1216499,2020-10-28,"Sheikh Zayed Stadium, Abu Dhabi",19,28.8,42,0,17.9,0.0
1216536,2020-10-29,Dubai International Cricket Stadium,19,29.0,58,0,14.1,0.0
1216537,2020-10-30,"Sheikh Zayed Stadium, Abu Dhabi",19,28.4,66,0,18.3,0.0
1216502,2020-10-31,Sharjah Cricket Stadium,15,30.6,48,0,17.0,0.0
1216535,2020-10-31,Dubai International Cricket Stadium,19,28.6,60,0,19.2,0.0
1216530,2020-11-01,Dubai International Cricket Stadium,19,28.2,64,0,14.5,0.0
1216506,2020-11-01,"Sheikh Zayed Stadium, Abu Dhabi",15,31.2,49,0,14.3,0.0
1216505,2020-11-02,"Sheikh Zayed Stadium, Abu Dhabi",19,28.8,57,0,17.1,0.0
1216495,2020-11-03,Sharjah Cricket Stadium,19,28.6,60,0,19.5,0.0
1237177,2020-11-05,Dubai International Cricket Stadium,19,28.3,57,0,12.9,0.0
1237178,2020-11-06,"Sheikh Zayed Stadium, Abu Dhabi",19,28.8,50,0,12.3,0.0
1237180,2020-11-08,"Sheikh Zayed Stadium, Abu Dhabi",19,28.9,62,25,16.9,0.0
1237181,2020-11-10,Dubai International Cricket Stadium,19,28.2,68,0,17.7,0.0
1254058,2021-04-09,"MA Chidambaram Stadium, Chennai",19,27.6,73,0,12.8,0.0
1254059,2021-04-10,"Wankhede Stadium, Mumbai",19,27.8,81,13,9.7,0.0
1254060,2021-04-11,"MA Chidambaram Stadium, Chennai",19,28.0,81,98,12.1,0.0
1254061,2021-04-12,"Wankhede Stadium, Mumbai",19,29.7,68,20,17.0,0.0
1254062,2021-04-13,"MA Chidambaram Stadium, Chennai",19,28.3,79,11,13.5,0.0
1254063,2021-04-14,"MA Chidambaram Stadium, Chennai",19,28.0,83,87,12.3,0.0
1254064,2021-04-15,"Wankhede Stadium, Mumbai",19,28.6,74,2,9.7,0.0
1254065,2021-04-16,"Wankhede Stadium, Mumbai",19,27.9,76,3,22.2,0.0
1254066,2021-04-17,"MA Chidambaram Stadium, Chennai",19,28.8,83,60,15.1,0.0
1254067,2021-04-18,"MA Chidambaram Stadium, Chennai",15,31.4,69,22,21.4,0.0
